#66.794381
Time, MSD
5.769000, 34.733932
5.770000, 34.730628
5.771000, 34.732340
5.772000, 34.749910
5.773000, 34.751761
5.774000, 34.768143
5.775000, 34.770996
5.776000, 34.774208
5.777000, 34.789729
5.778000, 34.796353
5.779000, 34.796499
5.780000, 34.790891
5.781000, 34.797937
5.782000, 34.803907
5.783000, 34.814776
5.784000, 34.827941
5.785000, 34.833815
5.786000, 34.841952
5.787000, 34.845826
5.788000, 34.852817
5.789000, 34.852960
5.790000, 34.860290
5.791000, 34.857304
5.792000, 34.855965
5.793000, 34.859179
5.794000, 34.869066
5.795000, 34.883377
5.796000, 34.897108
5.797000, 34.909673
5.798000, 34.914032
5.799000, 34.917257
5.800000, 34.919763
5.801000, 34.927604
5.802000, 34.928762
5.803000, 34.939864
5.804000, 34.956785
5.805000, 34.956607
5.806000, 34.958490
5.807000, 34.952755
5.808000, 34.968527
5.809000, 34.985184
5.810000, 34.990935
5.811000, 34.997772
5.812000, 34.994146
5.813000, 35.003059
5.814000, 35.000598
5.815000, 35.009753
5.816000, 35.012290
5.817000, 35.010660
5.818000, 35.011676
5.819000, 35.017037
5.820000, 35.017350
5.821000, 35.020545
5.822000, 35.023505
5.823000, 35.029637
5.824000, 35.033976
5.825000, 35.039766
5.826000, 35.053959
5.827000, 35.051761
5.828000, 35.057342
5.829000, 35.064052
5.830000, 35.067093
5.831000, 35.079811
5.832000, 35.078850
5.833000, 35.070373
5.834000, 35.084958
5.835000, 35.088498
5.836000, 35.094152
5.837000, 35.103577
5.838000, 35.113247
5.839000, 35.117355
5.840000, 35.123148
5.841000, 35.126884
5.842000, 35.130112
5.843000, 35.134794
5.844000, 35.146934
5.845000, 35.156417
5.846000, 35.154235
5.847000, 35.161459
5.848000, 35.170908
5.849000, 35.182737
5.850000, 35.199448
5.851000, 35.204927
5.852000, 35.203056
5.853000, 35.211942
5.854000, 35.210816
5.855000, 35.207947
5.856000, 35.217365
5.857000, 35.223681
5.858000, 35.233539
5.859000, 35.230976
5.860000, 35.236380
5.861000, 35.247006
5.862000, 35.249429
5.863000, 35.251415
5.864000, 35.250930
5.865000, 35.257879
5.866000, 35.260322
5.867000, 35.265008
5.868000, 35.272164
5.869000, 35.286796
5.870000, 35.300636
5.871000, 35.309982
5.872000, 35.312511
5.873000, 35.332517
5.874000, 35.341883
5.875000, 35.346684
5.876000, 35.350627
5.877000, 35.351458
5.878000, 35.359586
5.879000, 35.363258
5.880000, 35.370226
5.881000, 35.373070
5.882000, 35.377807
5.883000, 35.371411
5.884000, 35.380864
5.885000, 35.388706
5.886000, 35.392307
5.887000, 35.393632
5.888000, 35.399758
5.889000, 35.407441
5.890000, 35.409796
5.891000, 35.406568
5.892000, 35.410227
5.893000, 35.414577
5.894000, 35.431199
5.895000, 35.436980
5.896000, 35.443047
5.897000, 35.446733
5.898000, 35.459737
5.899000, 35.466515
5.900000, 35.462976
